Local time,Open,High,Low,Close,Volume
01.05.2023 12:00:00.000 GMT-0600,1.35337,1.35368,1.35321,1.35365,1011629995.3458
01.05.2023 12:30:00.000 GMT-0600,1.35366,1.35468,1.35340,1.35432,1471130005.8363001
01.05.2023 13:00:00.000 GMT-0600,1.35431,1.35465,1.35426,1.35457,808479999.5421999
01.05.2023 13:30:00.000 GMT-0600,1.35460,1.35507,1.35446,1.35464,1051250003.8146
01.05.2023 14:00:00.000 GMT-0600,1.35463,1.35482,1.35423,1.35425,465139999.8664
01.05.2023 14:30:00.000 GMT-0600,1.35424,1.35451,1.35418,1.35418,383009998.0833
01.05.2023 15:00:00.000 GMT-0600,1.35387,1.35461,1.35356,1.35436,237860002.3388
01.05.2023 15:30:00.000 GMT-0600,1.35436,1.35458,1.35379,1.35407,1612460007.7868998
01.05.2023 16:00:00.000 GMT-0600,1.35407,1.35472,1.35407,1.35459,525849998.7125
01.05.2023 16:30:00.000 GMT-0600,1.35457,1.35469,1.35456,1.35463,165299999.23689997
01.05.2023 17:00:00.000 GMT-0600,1.35463,1.35504,1.35452,1.35489,847259996.6524
01.05.2023 17:30:00.000 GMT-0600,1.35492,1.35525,1.35483,1.35523,262800001.14409995
01.05.2023 18:00:00.000 GMT-0600,1.35525,1.35558,1.35464,1.35548,706940006.2558
01.05.2023 18:30:00.000 GMT-0600,1.35549,1.35558,1.35507,1.35530,435569999.6951
01.05.2023 19:00:00.000 GMT-0600,1.35530,1.35532,1.35389,1.35410,872719998.3596998
01.05.2023 19:30:00.000 GMT-0600,1.35409,1.35486,1.35370,1.35468,1187589999.199
01.05.2023 20:00:00.000 GMT-0600,1.35467,1.35520,1.35467,1.35491,827040004.7303
01.05.2023 20:30:00.000 GMT-0600,1.35490,1.35495,1.35462,1.35465,552600002.2889
01.05.2023 21:00:00.000 GMT-0600,1.35465,1.35480,1.35454,1.35467,517200003.62420005
01.05.2023 21:30:00.000 GMT-0600,1.35469,1.35480,1.35442,1.35444,1009400002.4794
01.05.2023 22:00:00.000 GMT-0600,1.35442,1.35451,1.35416,1.35449,872820006.8474
01.05.2023 22:30:00.000 GMT-0600,1.35448,1.35449,1.35307,1.35362,3073630014.4195
01.05.2023 23:00:00.000 GMT-0600,1.35362,1.35386,1.35319,1.35335,1136779991.1497998
01.05.2023 23:30:00.000 GMT-0600,1.35334,1.35336,1.35277,1.35334,987349991.7985
